date_from,date_to,district_out,district_in,subscriber_in ,subscriber_out,density_in,density_out,sms_in ,sms_out ,call_in,call_out ,movement 
16/12/2020,22/12/2020,Male,Baros,21192,65844,263722,93246,170759918,210668476,19000746,15337457,37030
16/12/2020,22/12/2020,Male,Fuvahmulah,216542,204443,491980,133352,219307474,127122077,11526293,16189520,926514
16/12/2020,22/12/2020,Maafushi,Male,365963,461829,64862,464947,182060747,138050710,19783365,17172470,850590
16/12/2020,22/12/2020,Maafushi,Maafushi,426812,343837,330294,71002,175709879,247369433,13169302,17835633,203896
16/12/2020,22/12/2020,Maafushi,Naifaru,472885,489119,80219,132580,112226502,106913309,11204886,1169027,89016
16/12/2020,22/12/2020,Maafushi,Baros,186422,188168,154002,213806,130513597,228184004,10261479,4376354,997925
16/12/2020,22/12/2020,Maafushi,Fuvahmulah,355229,381764,48899,61170,67866595,167793481,2560597,4322496,759389
16/12/2020,22/12/2020,Naifaru,Male,452680,260610,427929,338532,238317538,225924498,1482726,9389129,465625
16/12/2020,22/12/2020,Naifaru,Maafushi,255406,279197,231245,72938,19328860,89959779,676982,19985254,71630
16/12/2020,22/12/2020,Naifaru,Naifaru,240647,211495,294844,74651,200061874,94669159,15288216,19604170,452845
16/12/2020,22/12/2020,Naifaru,Baros,432800,45365,311758,127304,14138265,205208705,14884836,3997825,244922
16/12/2020,22/12/2020,Naifaru,Fuvahmulah,396674,314987,320889,114219,205372042,80669477,2613549,9497496,885439
16/12/2020,22/12/2020,Baros,Male,213124,213028,264213,320059,217740931,127084187,16004709,5135714,46843
16/12/2020,22/12/2020,Baros,Maafushi,244235,153212,323732,476787,143320078,11191294,5794017,1384902,819649
16/12/2020,22/12/2020,Baros,Naifaru,139800,212171,387808,493909,236119008,87784010,8621063,319100,388851
16/12/2020,22/12/2020,Baros,Baros,287879,400672,360572,357751,102373810,59523211,12619526,4064118,154713
16/12/2020,22/12/2020,Baros,Fuvahmulah,363873,21616,450352,219334,74616637,187824054,4509942,8841416,173925
16/12/2020,22/12/2020,Fuvahmulah,Male,241677,13549,438760,252878,194260217,43162757,13702246,5721715,659254
16/12/2020,22/12/2020,Fuvahmulah,Maafushi,161438,224614,300264,117389,234597985,168001141,10758645,7473595,571800
16/12/2020,22/12/2020,Fuvahmulah,Naifaru,124002,404653,201054,139632,161235432,67984221,16837833,11918829,398217
16/12/2020,22/12/2020,Fuvahmulah,Baros,224544,82267,435972,180283,89857830,212344392,14921657,18056132,69289
16/12/2020,22/12/2020,Fuvahmulah,Fuvahmulah,49706,407307,218625,169442,41194916,103466455,19508568,17435149,708797
23/12/2020,29/12/2020,Male,Male,242134,394193,97095,71582,166088911,107688300,9667314,6937209,815308
23/12/2020,29/12/2020,Male,Maafushi,208605,416930,334091,395317,53056309,216815294,8628947,1128020,467666
23/12/2020,29/12/2020,Male,Naifaru,46254,419539,488010,471097,59533079,249711305,432425,1287970,880364
23/12/2020,29/12/2020,Male,Baros,419796,216994,213015,268256,214877942,14323650,1430417,18233612,81171
23/12/2020,29/12/2020,Male,Fuvahmulah,45051,334664,374323,238174,188578094,246671646,4881,6467872,265477
23/12/2020,29/12/2020,Maafushi,Male,185488,211320,57226,74085,116209632,118259412,19692386,16160188,135602
23/12/2020,29/12/2020,Maafushi,Maafushi,39231,168991,270901,249387,143341855,247923723,11936365,15762947,592990
23/12/2020,29/12/2020,Maafushi,Naifaru,414919,335021,77183,492167,121219619,105550948,8943107,2271190,68038
23/12/2020,29/12/2020,Maafushi,Baros,448314,70554,469183,275226,175501834,93028196,18159015,5572992,692576
23/12/2020,29/12/2020,Maafushi,Fuvahmulah,487192,228070,101029,384067,163951403,199869183,3558023,16931644,567839
23/12/2020,29/12/2020,Naifaru,Male,171318,464039,454678,109245,16675349,132399447,14274484,1892552,420533
23/12/2020,29/12/2020,Naifaru,Maafushi,219069,260012,425594,260960,112016950,138816654,5452380,19411285,633146
23/12/2020,29/12/2020,Naifaru,Naifaru,448399,283460,131832,305395,132171828,12072939,18341357,8758727,599559
23/12/2020,29/12/2020,Naifaru,Baros,311331,325143,181112,24941,244633035,164168724,5328633,12374042,270315
23/12/2020,29/12/2020,Naifaru,Fuvahmulah,486777,44981,292149,168794,127877356,124641483,17698411,4739043,450452
23/12/2020,29/12/2020,Baros,Male,29561,45454,162754,365223,190291476,214809108,15682659,4263299,982639
23/12/2020,29/12/2020,Baros,Maafushi,127210,266525,313150,94733,56916892,191365466,6564606,13948495,935203
23/12/2020,29/12/2020,Baros,Naifaru,57213,261396,110939,244956,144293552,182199764,18047241,9985959,560741
23/12/2020,29/12/2020,Baros,Baros,254551,100622,4022,25489,241176631,2562456,12549576,4176700,743608
23/12/2020,29/12/2020,Baros,Fuvahmulah,303019,415508,240137,127353,157206927,127121334,2817209,3389632,560583
23/12/2020,29/12/2020,Fuvahmulah,Male,80442,311028,258785,405208,181147992,175779946,9757545,16413553,229225
23/12/2020,29/12/2020,Fuvahmulah,Maafushi,161244,33876,195603,107886,167041770,45727062,18914206,3545191,799297
23/12/2020,29/12/2020,Fuvahmulah,Naifaru,206278,47822,182786,241994,210783169,158014992,17694715,4095846,124350
23/12/2020,29/12/2020,Fuvahmulah,Baros,143770,353514,474897,113927,92691706,24042527,7126053,10635948,999283
23/12/2020,29/12/2020,Fuvahmulah,Fuvahmulah,169876,486424,234227,244882,141996739,182486108,1082570,10412388,694495
30/12/2020,05/01/2021,Male,Male,479853,347554,230704,102182,149868638,90384120,13134274,9073991,881418
30/12/2020,05/01/2021,Male,Maafushi,249546,320278,358440,162112,101150057,66032377,13617535,5775886,529744
30/12/2020,05/01/2021,Male,Naifaru,459096,111731,69762,2361,107363201,131116216,10085796,1796273,886718
30/12/2020,05/01/2021,Male,Baros,65891,38448,295829,190625,168118512,213273129,17260899,7261743,717336
30/12/2020,05/01/2021,Male,Fuvahmulah,12128,426760,342024,38406,238971369,124136140,4374872,10557445,154945
30/12/2020,05/01/2021,Maafushi,Male,104381,459848,281771,112586,93574715,221083035,17421358,15584445,269150
30/12/2020,05/01/2021,Maafushi,Maafushi,183744,401747,325916,482109,58583096,10696787,15394650,11096979,221601
30/12/2020,05/01/2021,Maafushi,Naifaru,278506,377886,91509,119467,71018131,230009729,9946921,1442294,568845
30/12/2020,05/01/2021,Maafushi,Baros,79520,2644,495173,149250,34709757,156130471,7497716,1115538,148059
30/12/2020,05/01/2021,Maafushi,Fuvahmulah,402271,41024,321548,114973,210015848,39075132,11820039,7407064,316645
30/12/2020,05/01/2021,Naifaru,Male,327643,210869,86322,8837,107072512,214580831,19293442,10522995,580150
30/12/2020,05/01/2021,Naifaru,Maafushi,234927,248127,256765,202724,114424417,216619657,448955,17183501,806991
30/12/2020,05/01/2021,Naifaru,Naifaru,314425,419022,233609,123996,208885309,199460021,3541498,1502848,588558
30/12/2020,05/01/2021,Naifaru,Baros,202874,450313,319697,88942,157314706,71770257,11416367,6162198,638879
30/12/2020,05/01/2021,Naifaru,Fuvahmulah,75402,428197,320867,58234,66981590,4212568,18093051,13682393,977040
30/12/2020,05/01/2021,Baros,Male,105013,4356,485545,305428,121000521,149186416,1489252,12621740,339673
30/12/2020,05/01/2021,Baros,Maafushi,279859,116587,346471,249638,78685304,126984920,13742528,7419753,138888
30/12/2020,05/01/2021,Baros,Naifaru,119239,170237,356536,15602,48473168,71768211,4460113,4849519,481358
30/12/2020,05/01/2021,Baros,Baros,182876,485652,133938,167900,133144459,167806312,14203395,6279557,57703
30/12/2020,05/01/2021,Baros,Fuvahmulah,301428,489753,344792,250281,27141812,62325545,19772464,15717406,694996
30/12/2020,05/01/2021,Fuvahmulah,Male,111445,464305,387538,401559,121769897,44233588,6277865,5450819,34812
30/12/2020,05/01/2021,Fuvahmulah,Maafushi,367550,415751,1423,158451,68613056,41799500,10493147,122502,160166
30/12/2020,05/01/2021,Fuvahmulah,Naifaru,169198,498705,100999,31651,114154956,93948092,6077665,4560940,794291
30/12/2020,05/01/2021,Fuvahmulah,Baros,224349,490633,185732,306193,143555273,100527339,13767076,14903065,342839
30/12/2020,05/01/2021,Fuvahmulah,Fuvahmulah,137060,145274,97463,96547,142148285,92369962,12262046,7682351,188538
06/01/2021,12/01/2021,Male,Male,414657,333854,356346,249830,104964740,179388934,9035377,14932821,401632
06/01/2021,12/01/2021,Male,Maafushi,281245,187286,54705,99692,77530984,248878524,2473673,16827247,611226
06/01/2021,12/01/2021,Male,Naifaru,126731,274837,282998,260703,248256445,138835014,7068264,9833109,783820
06/01/2021,12/01/2021,Male,Baros,498582,25892,130350,342126,125779156,184282540,14686115,16953372,603802
06/01/2021,12/01/2021,Male,Fuvahmulah,92574,399578,228136,403474,167466550,54502828,9416554,3611926,700
06/01/2021,12/01/2021,Maafushi,Male,389264,96003,379965,225854,144995342,28442053,16527706,9604664,445478
06/01/2021,12/01/2021,Maafushi,Maafushi,389084,265151,10597,419463,212830791,236557438,6709492,9425470,891830
06/01/2021,12/01/2021,Maafushi,Naifaru,410136,116301,321458,471090,3702962,32647637,573428,4157342,373433
06/01/2021,12/01/2021,Maafushi,Baros,307894,53639,421642,194361,27039490,202237627,12017595,1034865,681156
06/01/2021,12/01/2021,Maafushi,Fuvahmulah,15005,220093,259607,427093,91934458,83194908,17907545,12075474,384514
06/01/2021,12/01/2021,Naifaru,Male,499834,326052,150368,85949,11890843,176684637,7338653,16689247,414644
06/01/2021,12/01/2021,Naifaru,Maafushi,119570,407789,336261,297638,82973244,92622114,7425416,17103584,890079
06/01/2021,12/01/2021,Naifaru,Naifaru,423578,404568,34676,58640,8622063,249354758,232240,18194414,748762
06/01/2021,12/01/2021,Naifaru,Baros,79749,243939,434877,226621,30880057,126369101,19998056,13247705,779052
06/01/2021,12/01/2021,Naifaru,Fuvahmulah,150880,356192,107512,148596,148228417,206955642,2672606,7419077,365213
06/01/2021,12/01/2021,Baros,Male,298905,274378,457960,390838,176676084,156652851,9404858,11484821,660879
06/01/2021,12/01/2021,Baros,Maafushi,473675,364248,282574,475175,138824216,1500380,17845204,10872899,836337
06/01/2021,12/01/2021,Baros,Naifaru,485369,173251,162169,158254,24609122,158659377,2372371,17686667,18013
06/01/2021,12/01/2021,Baros,Baros,212540,21840,331386,95849,11400675,194505412,6006004,12262149,45835
06/01/2021,12/01/2021,Baros,Fuvahmulah,375040,71630,361836,421963,67736511,153248221,2486221,7733658,684263
06/01/2021,12/01/2021,Fuvahmulah,Male,175020,68984,423142,373589,5051382,187890041,6116606,7457833,618883
06/01/2021,12/01/2021,Fuvahmulah,Maafushi,208462,421828,356962,145757,2449031,185179863,5960650,7682151,729227
06/01/2021,12/01/2021,Fuvahmulah,Naifaru,417912,487806,417659,280063,62099485,63618481,673439,5435283,13939
06/01/2021,12/01/2021,Fuvahmulah,Baros,174088,431535,315289,169123,9121563,17267865,11777423,6167424,531251
06/01/2021,12/01/2021,Fuvahmulah,Fuvahmulah,464874,306198,417487,355386,14593683,10357305,10692002,14071309,208335
13/01/2021,19/01/2021,Male,Male,228306,383649,487305,487659,38954722,51274522,1446639,14191608,698298
13/01/2021,19/01/2021,Male,Maafushi,30335,437027,225212,465616,13171680,63854116,6691660,14119992,26404
13/01/2021,19/01/2021,Male,Naifaru,171042,318872,147249,117836,62916915,14871372,19665819,18494828,870041
13/01/2021,19/01/2021,Male,Baros,332087,369436,115167,70998,184932641,36595969,7034644,5616645,289303
13/01/2021,19/01/2021,Male,Fuvahmulah,297045,355127,470635,96792,118029176,47871065,14787548,8788012,941766
13/01/2021,19/01/2021,Maafushi,Male,191859,236524,14584,381140,59425276,90435508,13724019,1374306,16842
13/01/2021,19/01/2021,Maafushi,Maafushi,254499,45317,123884,366630,146861785,185923571,6410835,12559233,313700
13/01/2021,19/01/2021,Maafushi,Naifaru,43598,473048,335318,84043,228237979,25984821,16953503,5674258,470254
13/01/2021,19/01/2021,Maafushi,Baros,296612,295441,381991,389471,10315556,120903449,13842652,13024836,332955
13/01/2021,19/01/2021,Maafushi,Fuvahmulah,407916,101024,6606,118077,208517420,123422131,4011311,7151093,36133
13/01/2021,19/01/2021,Naifaru,Male,280116,317211,401531,403211,128011871,103594311,11744066,3716453,379535
13/01/2021,19/01/2021,Naifaru,Maafushi,497465,224102,445555,9756,10545168,86957734,76716,1863732,347825
13/01/2021,19/01/2021,Naifaru,Naifaru,121139,151874,84110,210764,100223449,222779951,7610679,1820149,562440
13/01/2021,19/01/2021,Naifaru,Baros,254158,202205,334772,431503,150650909,167208068,13977551,6750782,236364
13/01/2021,19/01/2021,Naifaru,Fuvahmulah,132720,246709,31986,135880,212378491,145096378,15295789,7805628,273073
13/01/2021,19/01/2021,Baros,Male,494177,265957,172964,9094,187940320,141674444,3262632,5527492,227491
13/01/2021,19/01/2021,Baros,Maafushi,155865,298017,58506,41393,166486977,51970466,3985755,5300193,456292
13/01/2021,19/01/2021,Baros,Naifaru,73985,499310,113870,397779,92404318,196697073,16695658,6491554,427779
13/01/2021,19/01/2021,Baros,Baros,305975,478456,197721,409250,119916645,23896086,10804842,6592055,969542
13/01/2021,19/01/2021,Baros,Fuvahmulah,199769,189876,421431,282350,65685861,147606965,2037081,4204842,81323
13/01/2021,19/01/2021,Fuvahmulah,Male,287215,484917,154604,335693,29885950,153385345,11051963,18140202,313864
13/01/2021,19/01/2021,Fuvahmulah,Maafushi,430545,328240,171939,246517,193551180,152741032,17649220,18769443,428506
13/01/2021,19/01/2021,Fuvahmulah,Naifaru,475227,279675,483895,65649,83997788,37757190,101407,1586144,926691
13/01/2021,19/01/2021,Fuvahmulah,Baros,89009,480270,320911,61573,60294058,166228614,5541088,19619982,338387
13/01/2021,19/01/2021,Fuvahmulah,Fuvahmulah,371707,444586,489726,199076,116580441,75673972,8641086,10936858,651167
20/01/2021,26/01/2021,Male,Male,420585,407426,462194,257618,98754552,183430152,13672828,17477992,385955
20/01/2021,26/01/2021,Male,Maafushi,250705,275499,430754,183750,244021862,162683747,18408223,5179671,948123
20/01/2021,26/01/2021,Male,Naifaru,59946,276469,382424,193229,201896399,167602253,10802522,12045336,362440
20/01/2021,26/01/2021,Male,Baros,139534,333380,457478,373307,200806860,189583556,2936282,5553724,664191
20/01/2021,26/01/2021,Male,Fuvahmulah,398944,44850,92847,64298,223277229,201359950,5981178,13920712,230415
20/01/2021,26/01/2021,Maafushi,Male,267393,286365,224852,87326,108301400,28983105,13904333,483829,443502
20/01/2021,26/01/2021,Maafushi,Maafushi,405375,86571,389448,457499,32373209,119513202,4741551,7340292,448873
20/01/2021,26/01/2021,Maafushi,Naifaru,398632,234314,289405,405401,18131725,103662144,6936143,7562116,960277
20/01/2021,26/01/2021,Maafushi,Baros,212902,119075,277081,202770,114813295,97891862,17680042,14581399,803955
20/01/2021,26/01/2021,Maafushi,Fuvahmulah,291220,229048,355356,53094,7061269,51078169,11304174,15819035,801228
20/01/2021,26/01/2021,Naifaru,Male,402773,199439,354055,312837,13063625,208774220,11501980,6473568,250460
20/01/2021,26/01/2021,Naifaru,Maafushi,249456,71681,400785,420261,144114066,195210647,691886,9423213,933176
20/01/2021,26/01/2021,Naifaru,Naifaru,131643,218521,481470,349996,41859441,3576624,14474977,15928254,191230
20/01/2021,26/01/2021,Naifaru,Baros,427514,348202,168095,487255,202261931,18410179,3294593,5517892,968645
20/01/2021,26/01/2021,Naifaru,Fuvahmulah,293536,494583,443120,7272,199370060,143480973,6694737,16036691,691226
20/01/2021,26/01/2021,Baros,Male,308820,12164,20963,121871,158933937,167104485,11054900,8958481,203827
20/01/2021,26/01/2021,Baros,Maafushi,2058,66850,287729,274887,222609258,42539042,18976121,10336001,816877
20/01/2021,26/01/2021,Baros,Naifaru,12726,25772,293048,22401,119425011,198516167,11976611,1466047,474311
20/01/2021,26/01/2021,Baros,Baros,135693,463793,448173,160210,113842212,138527598,39103,13617897,282576
20/01/2021,26/01/2021,Baros,Fuvahmulah,391940,89983,280531,484542,203276863,244320541,1380964,8987543,802584
20/01/2021,26/01/2021,Fuvahmulah,Male,320068,367212,54153,358046,149767131,231986933,10149211,15890294,981851
20/01/2021,26/01/2021,Fuvahmulah,Maafushi,285815,450764,138588,144034,148013674,64369880,11243461,12030790,622880
20/01/2021,26/01/2021,Fuvahmulah,Naifaru,251651,419804,36987,19661,34649523,90416476,5912478,3481619,183030
20/01/2021,26/01/2021,Fuvahmulah,Baros,163261,30770,450027,84164,201971663,131717080,18789841,5462524,18866
20/01/2021,26/01/2021,Fuvahmulah,Fuvahmulah,15588,162438,62752,77771,125562340,150702096,17468600,19488753,407755
27/01/2021,02/02/2021,Male,Male,401981,58697,6887,57068,248859409,197831095,10994598,15487204,891820
27/01/2021,02/02/2021,Male,Maafushi,186917,483395,289358,435150,1296193,183239706,7977626,14086255,724335
27/01/2021,02/02/2021,Male,Naifaru,224927,437894,36463,116643,230472330,121089149,4611262,19301728,637805
27/01/2021,02/02/2021,Male,Baros,52005,79208,166636,319348,128992589,238344731,11790378,15768650,619881
27/01/2021,02/02/2021,Male,Fuvahmulah,498953,444433,132222,354192,236068132,123867514,17146764,16321023,547360
27/01/2021,02/02/2021,Maafushi,Male,311622,374797,55350,359675,3364982,211499345,3210874,6337437,70152
27/01/2021,02/02/2021,Maafushi,Maafushi,256738,40238,314419,315536,129055283,38093896,57400,11632257,230423
27/01/2021,02/02/2021,Maafushi,Naifaru,928,200777,457565,422797,173783616,6606701,8389885,11776792,769355
27/01/2021,02/02/2021,Maafushi,Baros,436866,84414,197604,107746,2901474,1120034,14615167,16793071,726602
27/01/2021,02/02/2021,Maafushi,Fuvahmulah,369235,85845,69153,285919,71532157,196585971,13028884,10487508,876327
27/01/2021,02/02/2021,Naifaru,Male,92737,172981,228703,59701,44683651,161104452,14753334,11454950,478263
27/01/2021,02/02/2021,Naifaru,Maafushi,165606,179642,401389,289611,127556058,202755991,8084115,2070421,747795
27/01/2021,02/02/2021,Naifaru,Naifaru,323824,91721,168407,442587,244039805,92355888,10821922,14703194,780474
27/01/2021,02/02/2021,Naifaru,Baros,487284,184990,106680,198651,149814517,213332778,12241618,9249260,698964
27/01/2021,02/02/2021,Naifaru,Fuvahmulah,125442,152511,385853,494711,67849432,70055356,17882925,6830006,395648
27/01/2021,02/02/2021,Baros,Male,303676,202437,313396,436632,44039861,204179151,10209527,2210171,435103
27/01/2021,02/02/2021,Baros,Maafushi,166047,64022,314545,241463,199798476,6664100,8095905,15283915,455875
27/01/2021,02/02/2021,Baros,Naifaru,135466,184975,221967,140322,138837233,15367756,18621926,9779974,659126
27/01/2021,02/02/2021,Baros,Baros,281605,494258,212820,422570,62880551,198995534,16774404,6056023,760661
27/01/2021,02/02/2021,Baros,Fuvahmulah,180898,211776,366234,102174,245803067,72285561,11849032,3894067,780062
27/01/2021,02/02/2021,Fuvahmulah,Male,212209,215384,369527,19017,240725565,227554639,13648102,8866078,486153
27/01/2021,02/02/2021,Fuvahmulah,Maafushi,229154,462408,464275,24529,147271023,181666692,10035299,5933918,390869
27/01/2021,02/02/2021,Fuvahmulah,Naifaru,50805,375316,148342,435067,218208670,85035310,3500941,15487296,236317
27/01/2021,02/02/2021,Fuvahmulah,Baros,391501,425784,139622,291466,248908843,172805188,10208888,18386519,172237
